song,total,write,read,gen_fpid
song680.wav,4.121771,0.139345,0.022359,3.880117
song681.wav,4.074878,0.131439,0.021656,3.847980
song682.wav,4.063019,0.131588,0.022055,3.835987
song683.wav,4.066449,0.139119,0.021492,3.832006
song684.wav,4.076603,0.132370,0.021898,3.848664
song685.wav,4.114584,0.139214,0.021407,3.880694
song686.wav,4.062457,0.141869,0.021488,3.824968
song687.wav,4.071352,0.132205,0.021547,3.844436
song688.wav,4.053418,0.130781,0.021576,3.827940
song689.wav,4.058167,0.139156,0.021401,3.823845
song68.wav,4.065466,0.130731,0.021842,3.839273
song690.wav,4.058279,0.131982,0.021863,3.831177
song691.wav,4.099961,0.131378,0.021604,3.873636
song692.wav,4.076173,0.132407,0.022228,3.848186
song693.wav,4.063100,0.131862,0.021899,3.836159
song694.wav,4.057509,0.130212,0.021596,3.832403
song695.wav,4.072743,0.130491,0.022328,3.846507
song696.wav,4.110261,0.134200,0.022108,3.880433
song697.wav,4.109277,0.131588,0.021852,3.882932
song698.wav,4.070468,0.137747,0.021826,3.837312
song699.wav,4.059248,0.131761,0.022136,3.832300
song69.wav,4.108190,0.131638,0.021334,3.882429
song6.wav,4.070197,0.138458,0.022120,3.835798
song700.wav,4.055186,0.131838,0.021765,3.828415
song701.wav,4.109458,0.131208,0.021430,3.883554
song702.wav,4.074067,0.132213,0.021549,3.847208
song703.wav,4.097284,0.130672,0.021633,3.872065
song704.wav,4.049849,0.132654,0.021624,3.821701
song705.wav,4.069420,0.131304,0.021437,3.843275
song706.wav,4.052075,0.130525,0.021716,3.826960
song707.wav,4.108147,0.132807,0.021734,3.881149
song708.wav,4.068837,0.131154,0.021554,3.842173
song709.wav,4.107534,0.131519,0.021762,3.880703
song70.wav,4.108735,0.129729,0.021695,3.881949
song710.wav,4.074028,0.130928,0.021493,3.848472
song711.wav,4.053392,0.131267,0.022007,3.826816
song712.wav,4.052557,0.133568,0.022043,3.823339
song713.wav,4.059295,0.130696,0.021732,3.833458
song714.wav,4.110421,0.133067,0.021338,3.882106
song715.wav,4.108153,0.132089,0.021699,3.879872
song716.wav,4.078246,0.132756,0.022039,3.848880
song717.wav,4.090057,0.133257,0.021709,3.861292
song718.wav,4.103633,0.137715,0.022402,3.862750
song719.wav,4.070569,0.138037,0.021757,3.836599
song71.wav,4.048247,0.131517,0.021846,3.821397
song720.wav,4.109909,0.137689,0.021882,3.870596
song721.wav,4.061689,0.130284,0.021397,3.836987
song722.wav,4.085756,0.131341,0.021611,3.858456
song723.wav,4.078317,0.139117,0.021908,3.836250
song724.wav,4.058154,0.132262,0.021460,3.831465
song725.wav,4.063590,0.131416,0.021602,3.836488
song726.wav,4.089976,0.143262,0.022211,3.844471
song727.wav,4.055407,0.132946,0.021389,3.827750
song728.wav,4.102312,0.131799,0.021241,3.875134
song729.wav,4.054638,0.130436,0.021780,3.829315
song72.wav,4.105393,0.130784,0.021433,3.880433
song730.wav,4.054589,0.132748,0.021607,3.826845
song731.wav,4.061834,0.139568,0.021463,3.827081
song732.wav,4.095250,0.140695,0.021362,3.860146
song733.wav,4.050826,0.130954,0.021527,3.824914
song734.wav,4.052593,0.132091,0.021423,3.825458
song735.wav,4.107562,0.131680,0.027799,3.874342
song736.wav,4.099306,0.139027,0.021337,3.865773
song737.wav,4.049586,0.131613,0.021657,3.822601
song738.wav,4.105723,0.130939,0.021100,3.880119
song739.wav,4.050245,0.130186,0.021478,3.824867
song73.wav,4.057569,0.138053,0.021597,3.824571
song740.wav,4.108178,0.130804,0.021863,3.881857
song741.wav,4.099811,0.130061,0.021512,3.874596
song742.wav,4.108710,0.133367,0.021675,3.880920
song743.wav,4.095633,0.130293,0.022061,3.870666
song744.wav,4.099299,0.130463,0.021102,3.873751
song745.wav,4.057353,0.130856,0.021637,3.831510
song746.wav,4.107079,0.130771,0.021752,3.880958
song747.wav,4.101790,0.140298,0.022029,3.859658
song748.wav,4.054265,0.131809,0.021630,3.827465
song749.wav,4.047616,0.131576,0.021220,3.821704
song74.wav,4.104150,0.140234,0.021817,3.863233
song750.wav,4.058628,0.132659,0.022017,3.831090
song751.wav,4.097520,0.131748,0.021469,3.870388
song752.wav,4.054476,0.131583,0.021718,3.828120
song753.wav,4.100241,0.131002,0.021513,3.874801
song754.wav,4.048849,0.130812,0.021432,3.823697
song755.wav,4.052645,0.136651,0.021858,3.820422
song756.wav,4.086383,0.131709,0.021460,3.859218
song757.wav,4.101332,0.130600,0.022120,3.874933
song758.wav,4.048158,0.130846,0.022042,3.822081
song759.wav,4.092165,0.131411,0.021445,3.866396
song75.wav,4.097697,0.132084,0.021364,3.870804
song760.wav,4.119334,0.141354,0.021569,3.883350
song761.wav,4.078973,0.131250,0.021495,3.853117
song762.wav,4.095391,0.128795,0.021549,3.871159
song763.wav,4.054895,0.131565,0.021953,3.827531
song764.wav,4.096188,0.130438,0.021802,3.870620
song765.wav,4.106570,0.138922,0.021965,3.865619
song766.wav,4.104912,0.138365,0.021745,3.871962
song767.wav,4.091462,0.132396,0.022047,3.863607
song768.wav,4.045749,0.130515,0.021340,3.820346
